,GAME_DATE_EST,HOME_TEAM_ID,VISITOR_TEAM_ID
2229,2013-04-03,SAC,HOU
2230,2013-04-03,POR,MEM
2231,2013-04-03,LAC,PHO
2226,2013-04-03,MIL,MIN
2232,2013-04-03,GS,NO
2219,2013-04-04,DEN,DAL
2218,2013-04-04,BKN,CHI
2220,2013-04-04,OKC,SA
2217,2013-04-05,LAL,MEM
2206,2013-04-05,BOS,CLE
2208,2013-04-05,ATL,PHI
2209,2013-04-05,CHA,MIA
2210,2013-04-05,IND,OKC
2207,2013-04-05,NY,MIL
2213,2013-04-05,UTA,NO
2214,2013-04-05,PHO,GS
2215,2013-04-05,SAC,DAL
2216,2013-04-05,POR,HOU
2212,2013-04-05,MIN,TOR
2211,2013-04-05,CHI,ORL
2205,2013-04-06,DEN,HOU
2204,2013-04-06,SA,ATL
2203,2013-04-06,MIL,TOR
2202,2013-04-06,MIN,DET
2201,2013-04-06,MIA,PHI
2200,2013-04-06,BKN,CHA
2199,2013-04-06,WAS,IND
2190,2013-04-07,OKC,NY
2191,2013-04-07,LAC,LAL
2193,2013-04-07,CLE,ORL
2192,2013-04-07,BOS,WAS
2195,2013-04-07,DET,CHI
2196,2013-04-07,GS,UTA
2197,2013-04-07,PHO,NO
2198,2013-04-07,POR,DAL
2194,2013-04-07,SAC,MEM
2180,2013-04-09,IND,CLE
2181,2013-04-09,BKN,PHI
2182,2013-04-09,NY,WAS
2183,2013-04-09,MIA,MIL
2185,2013-04-09,MEM,CHA
2186,2013-04-09,HOU,PHO
2187,2013-04-09,UTA,OKC
2188,2013-04-09,LAL,NO
2189,2013-04-09,GS,MIN
2184,2013-04-09,CHI,TOR
2172,2013-04-10,ORL,MIL
2170,2013-04-10,PHI,ATL
2171,2013-04-10,WAS,MIA
2173,2013-04-10,CLE,DET
2176,2013-04-10,SAC,NO
2175,2013-04-10,DAL,PHO
2177,2013-04-10,POR,LAL
2178,2013-04-10,DEN,SA
2179,2013-04-10,LAC,MIN
2174,2013-04-10,BOS,BKN
2169,2013-04-11,GS,OKC
2168,2013-04-11,CHI,NY
2158,2013-04-12,MIA,BOS
2154,2013-04-12,TOR,CHI
2155,2013-04-12,WAS,PHI
2156,2013-04-12,IND,BKN
2157,2013-04-12,ATL,MIL
2159,2013-04-12,DET,CHA
2166,2013-04-12,POR,OKC
2161,2013-04-12,NO,LAC
2162,2013-04-12,HOU,MEM
2163,2013-04-12,DAL,DEN
2164,2013-04-12,SA,SAC
2165,2013-04-12,UTA,MIN
2160,2013-04-12,CLE,NY
2167,2013-04-12,LAL,GS
2153,2013-04-13,MIN,PHO
2152,2013-04-13,MEM,LAC
2151,2013-04-13,ORL,BOS
2150,2013-04-13,CHA,MIL
2142,2013-04-14,MIA,CHI
2143,2013-04-14,TOR,BKN
2144,2013-04-14,NY,IND
2149,2013-04-14,LAL,SA
2146,2013-04-14,DEN,POR
2147,2013-04-14,NO,DAL
2148,2013-04-14,HOU,SAC
2145,2013-04-14,PHI,CLE
2132,2013-04-15,ORL,CHI
2133,2013-04-15,CLE,MIA
2131,2013-04-15,CHA,NY
2134,2013-04-15,BKN,WAS
2141,2013-04-15,GS,SA
2136,2013-04-15,MIL,DEN
2135,2013-04-15,DET,PHI
2139,2013-04-15,MIN,UTA
2140,2013-04-15,PHO,HOU
2138,2013-04-15,OKC,SAC
2137,2013-04-15,DAL,MEM
2130,2013-04-16,LAC,POR
2129,2013-04-16,ATL,TOR
2114,2013-04-17,TOR,BOS
2115,2013-04-17,BKN,DET
2116,2013-04-17,NY,ATL
2117,2013-04-17,CHA,CLE
2128,2013-04-17,POR,GS
2119,2013-04-17,IND,PHI
2127,2013-04-17,SAC,LAC
2121,2013-04-17,MEM,UTA
2122,2013-04-17,DAL,NO
2123,2013-04-17,SA,MIN
2124,2013-04-17,OKC,MIL
2125,2013-04-17,DEN,PHO
2126,2013-04-17,LAL,HOU
2120,2013-04-17,CHI,WAS
2118,2013-04-17,MIA,ORL
2113,2013-04-20,LAC,MEM
2112,2013-04-20,BKN,CHI
2111,2013-04-20,DEN,GS
2110,2013-04-20,NY,BOS
2106,2013-04-21,IND,ATL
2108,2013-04-21,MIA,MIL
2109,2013-04-21,OKC,HOU
2107,2013-04-21,SA,LAL
2105,2013-04-22,LAC,MEM
2104,2013-04-22,BKN,CHI
2102,2013-04-23,NY,BOS
2101,2013-04-23,MIA,MIL
2103,2013-04-23,DEN,GS
2100,2013-04-24,SA,LAL
2099,2013-04-24,IND,ATL
2098,2013-04-24,OKC,HOU
2097,2013-04-25,MEM,LAC
2096,2013-04-25,CHI,BKN
2095,2013-04-25,MIL,MIA
2092,2013-04-26,BOS,NY
2093,2013-04-26,LAL,SA
2094,2013-04-26,GS,DEN
2091,2013-04-27,HOU,OKC
2090,2013-04-27,ATL,IND
2089,2013-04-27,MEM,LAC
2088,2013-04-27,CHI,BKN
2087,2013-04-28,GS,DEN
2086,2013-04-28,LAL,SA
2085,2013-04-28,MIL,MIA
2084,2013-04-28,BOS,NY
2081,2013-04-29,BKN,CHI
2083,2013-04-29,HOU,OKC
2082,2013-04-29,ATL,IND
2080,2013-04-30,LAC,MEM
2079,2013-04-30,DEN,GS
2077,2013-05-01,IND,ATL
2078,2013-05-01,OKC,HOU
2076,2013-05-01,NY,BOS
2074,2013-05-02,CHI,BKN
2075,2013-05-02,GS,DEN
2073,2013-05-03,MEM,LAC
2072,2013-05-03,HOU,OKC
2071,2013-05-03,ATL,IND
2070,2013-05-03,BOS,NY
2069,2013-05-04,BKN,CHI
2068,2013-05-05,NY,IND
2067,2013-05-05,OKC,MEM
2065,2013-05-06,MIA,CHI
2066,2013-05-06,SA,GS
2063,2013-05-07,NY,IND
2064,2013-05-07,OKC,MEM
2062,2013-05-08,SA,GS
2061,2013-05-08,MIA,CHI
2060,2013-05-10,GS,SA
2059,2013-05-10,CHI,MIA
2058,2013-05-11,IND,NY
2057,2013-05-11,MEM,OKC
2056,2013-05-12,GS,SA
2054,2013-05-13,CHI,MIA
2055,2013-05-13,MEM,OKC
2053,2013-05-14,SA,GS
2052,2013-05-14,IND,NY
2050,2013-05-15,MIA,CHI
2051,2013-05-15,OKC,MEM
2049,2013-05-16,GS,SA
2048,2013-05-16,NY,IND
2047,2013-05-18,IND,NY
2046,2013-05-19,SA,MEM
2045,2013-05-21,SA,MEM
2044,2013-05-22,MIA,IND
2043,2013-05-24,MIA,IND
2042,2013-05-25,MEM,SA
2041,2013-05-26,IND,MIA
2040,2013-05-27,MEM,SA
2039,2013-05-28,IND,MIA
2038,2013-05-30,MIA,IND
2037,2013-06-01,IND,MIA
2036,2013-06-03,MIA,IND
2035,2013-06-06,MIA,SA
2034,2013-06-09,MIA,SA
2033,2013-06-11,SA,MIA
2032,2013-06-13,SA,MIA
2031,2013-06-16,SA,MIA
2030,2013-06-18,MIA,SA
2029,2013-06-20,MIA,SA
2028,2013-10-05,LAL,GS
2027,2013-10-05,HOU,NO
2026,2013-10-05,IND,CHI
2025,2013-10-06,LAL,DEN
2024,2013-10-07,GS,SAC
2023,2013-10-07,POR,LAC
2022,2013-10-07,DAL,NO
2021,2013-10-07,CHI,MEM
2020,2013-10-07,MIA,ATL
2019,2013-10-07,BOS,TOR
2013,2013-10-08,PHI,OKC
2014,2013-10-08,WAS,BKN
2017,2013-10-08,UTA,GS
2016,2013-10-08,CHA,ATL
2018,2013-10-08,LAL,DEN
2015,2013-10-08,CLE,MIL
2012,2013-10-09,POR,PHO
2011,2013-10-09,MEM,DAL
2010,2013-10-09,BOS,NY
2009,2013-10-09,ORL,NO
2008,2013-10-09,TOR,MIN
2004,2013-10-10,IND,HOU
2006,2013-10-10,MIN,MIL
2007,2013-10-10,LAL,SAC
2005,2013-10-10,DET,MIA
2003,2013-10-11,POR,UTA
2002,2013-10-11,MIA,CHA
2001,2013-10-11,ORL,CLE
2000,2013-10-11,PHI,BOS
1999,2013-10-11,TOR,NY
1994,2013-10-12,BOS,NY
1993,2013-10-12,WAS,CHI
1996,2013-10-12,MIN,TOR
1997,2013-10-12,MIL,CHA
1998,2013-10-12,UTA,LAC
1995,2013-10-12,BKN,DET
1992,2013-10-13,SA,PHO
1991,2013-10-13,NO,ATL
1990,2013-10-13,HOU,IND
1989,2013-10-14,SAC,LAC
1988,2013-10-14,DEN,SA
1987,2013-10-14,DAL,ORL
1986,2013-10-14,PHI,BKN
1979,2013-10-15,LAL,GS
1981,2013-10-15,CLE,CHA
1980,2013-10-15,WAS,MIA
1983,2013-10-15,MEM,MIL
1985,2013-10-15,PHO,LAC
1982,2013-10-15,BKN,BOS
1984,2013-10-15,OKC,DEN
1977,2013-10-16,HOU,ORL
1976,2013-10-16,CHI,DET
1975,2013-10-16,IND,DAL
1974,2013-10-16,TOR,BOS
1978,2013-10-16,UTA,POR
1967,2013-10-17,CHA,PHI
1969,2013-10-17,CLE,DET
1968,2013-10-17,WAS,NY
1971,2013-10-17,OKC,NO
1972,2013-10-17,BKN,MIA
1973,2013-10-17,SAC,PHO
1970,2013-10-17,ATL,SA
1965,2013-10-18,CHI,IND
1964,2013-10-18,ORL,MEM
1963,2013-10-18,GS,LAL
1966,2013-10-18,LAC,POR
1962,2013-10-19,LAC,DEN
1961,2013-10-19,CLE,IND
1960,2013-10-19,MIA,SA
1959,2013-10-19,CHA,DAL
1958,2013-10-19,NO,WAS
1953,2013-10-20,ATL,MEM
1955,2013-10-20,MIN,BOS
1956,2013-10-20,OKC,UTA
1957,2013-10-20,POR,SAC
1954,2013-10-20,ORL,DET
1952,2013-10-21,HOU,DAL
1951,2013-10-21,CHI,MIL
1950,2013-10-21,CLE,PHI
1949,2013-10-21,TOR,NY
1948,2013-10-22,LAL,UTA
1947,2013-10-22,PHO,OKC
1946,2013-10-22,SA,ORL
1945,2013-10-22,DET,WAS
1944,2013-10-22,ATL,IND
1933,2013-10-23,TOR,MEM
1934,2013-10-23,BOS,BKN
1935,2013-10-23,PHI,MIN
1936,2013-10-23,CLE,WAS
1942,2013-10-23,SAC,GS
1938,2013-10-23,NO,MIA
1939,2013-10-23,DAL,ATL
1940,2013-10-23,DEN,PHO
1941,2013-10-23,OKC,CHI
1943,2013-10-23,LAC,UTA
1937,2013-10-23,MIL,NY
1929,2013-10-24,CHA,CLE
1931,2013-10-24,SA,HOU
1930,2013-10-24,DET,MIN
1932,2013-10-24,GS,POR
1928,2013-10-25,LAC,SAC
1927,2013-10-25,LAL,UTA
1926,2013-10-25,DAL,IND
1925,2013-10-25,MEM,HOU
1924,2013-10-25,CHI,DEN
1923,2013-10-25,MIA,BKN
1922,2013-10-25,NY,CHA
1921,2013-10-25,ORL,NO
1919,2013-10-29,MIA,CHI
1920,2013-10-29,LAL,LAC
1918,2013-10-29,IND,ORL
1908,2013-10-30,NY,MIL
1904,2013-10-30,CLE,BKN
1905,2013-10-30,PHI,MIA
1906,2013-10-30,TOR,BOS
1907,2013-10-30,DET,WAS
1909,2013-10-30,HOU,CHA
1912,2013-10-30,DAL,ATL
1911,2013-10-30,NO,IND
1913,2013-10-30,SA,MEM
1914,2013-10-30,UTA,OKC
1915,2013-10-30,PHO,POR
1916,2013-10-30,SAC,DEN
1917,2013-10-30,GS,LAL
1910,2013-10-30,MIN,ORL
1903,2013-10-31,LAC,GS
1902,2013-10-31,CHI,NY
1892,2013-11-01,ATL,TOR
1889,2013-11-01,CHA,CLE
1890,2013-11-01,ORL,NO
1891,2013-11-01,WAS,PHI
1893,2013-11-01,BOS,MIL
1900,2013-11-01,SAC,LAC
1895,2013-11-01,MEM,DET
1896,2013-11-01,MIN,OKC
1897,2013-11-01,BKN,MIA
1898,2013-11-01,DEN,POR
1899,2013-11-01,PHO,UTA
1901,2013-11-01,LAL,SA
1894,2013-11-01,HOU,DAL
1881,2013-11-02,IND,CLE
1882,2013-11-02,PHI,CHI
1883,2013-11-02,NO,CHA
1885,2013-11-02,MIL,TOR
1886,2013-11-02,UTA,HOU
1887,2013-11-02,POR,SA
1888,2013-11-02,GS,SAC
1884,2013-11-02,DAL,MEM
1880,2013-11-03,LAL,ATL
1879,2013-11-03,NY,MIN
1878,2013-11-03,OKC,PHO
1877,2013-11-03,ORL,BKN
1876,2013-11-03,MIA,WAS
1875,2013-11-03,DET,BOS
1871,2013-11-04,CLE,MIN
1874,2013-11-04,LAC,HOU
1872,2013-11-04,PHI,GS
1873,2013-11-04,MEM,BOS
1870,2013-11-05,SAC,ATL
1869,2013-11-05,POR,HOU
1868,2013-11-05,DEN,SA
1867,2013-11-05,DAL,LAL
1866,2013-11-05,NO,PHO
1865,2013-11-05,NY,CHA
1864,2013-11-05,DET,IND
1863,2013-11-05,BKN,UTA
1862,2013-11-05,TOR,MIA
1852,2013-11-06,CHA,TOR
1853,2013-11-06,IND,CHI
1854,2013-11-06,ORL,LAC
1855,2013-11-06,PHI,WAS
1856,2013-11-06,BOS,UTA
1857,2013-11-06,MEM,NO
1858,2013-11-06,MIL,CLE
1859,2013-11-06,MIN,GS
1860,2013-11-06,SA,PHO
1861,2013-11-06,OKC,DAL
1851,2013-11-07,HOU,LAL
1850,2013-11-07,DEN,ATL
1849,2013-11-07,MIA,LAC
1837,2013-11-08,CHA,NY
1838,2013-11-08,IND,TOR
1839,2013-11-08,ORL,BOS
1840,2013-11-08,PHI,CLE
1841,2013-11-08,WAS,BKN
1845,2013-11-08,NO,LAL
1843,2013-11-08,CHI,UTA
1844,2013-11-08,MIN,DAL
1846,2013-11-08,SA,GS
1847,2013-11-08,PHO,DEN
1848,2013-11-08,POR,SAC
1842,2013-11-08,DET,OKC
1828,2013-11-09,TOR,UTA
1829,2013-11-09,ATL,ORL
1831,2013-11-09,CLE,PHI
1830,2013-11-09,BKN,IND
1833,2013-11-09,HOU,LAC
1834,2013-11-09,MEM,GS
1835,2013-11-09,MIL,DAL
1836,2013-11-09,SAC,POR
1832,2013-11-09,MIA,BOS
1827,2013-11-10,LAL,MIN
1826,2013-11-10,PHO,NO
1825,2013-11-10,OKC,WAS
1824,2013-11-10,NY,SA
1816,2013-11-11,IND,MEM
1815,2013-11-11,CHA,ATL
1817,2013-11-11,PHI,SA
1822,2013-11-11,POR,DET
1819,2013-11-11,CHI,CLE
1820,2013-11-11,HOU,TOR
1821,2013-11-11,UTA,DEN
1818,2013-11-11,BOS,ORL
1823,2013-11-11,LAC,MIN
1814,2013-11-12,LAL,NO
1813,2013-11-12,GS,DET
1812,2013-11-12,DAL,WAS
1811,2013-11-12,MIA,MIL
1799,2013-11-13,ORL,MIL
1800,2013-11-13,PHI,HOU
1801,2013-11-13,BOS,CHA
1802,2013-11-13,MEM,TOR
1803,2013-11-13,MIN,CLE
1804,2013-11-13,ATL,NY
1805,2013-11-13,SA,WAS
1806,2013-11-13,DEN,LAL
1807,2013-11-13,UTA,NO
1808,2013-11-13,POR,PHO
1809,2013-11-13,SAC,BKN
1810,2013-11-13,LAC,OKC
1798,2013-11-14,GS,OKC
1797,2013-11-14,NY,HOU
1786,2013-11-15,IND,MIL
1787,2013-11-15,TOR,CHI
1788,2013-11-15,ATL,PHI
1789,2013-11-15,BOS,POR
1793,2013-11-15,PHO,BKN
1791,2013-11-15,MIA,DAL
1792,2013-11-15,DEN,MIN
1794,2013-11-15,UTA,SA
1795,2013-11-15,LAL,MEM
1796,2013-11-15,SAC,DET
1790,2013-11-15,CLE,CHA
1775,2013-11-16,CHA,MIA
1776,2013-11-16,ORL,DAL
1777,2013-11-16,WAS,CLE
1778,2013-11-16,NY,ATL
1779,2013-11-16,CHI,IND
1781,2013-11-16,MIN,BOS
1782,2013-11-16,NO,PHI
1783,2013-11-16,MIL,OKC
1784,2013-11-16,GS,UTA
1785,2013-11-16,LAC,BKN
1780,2013-11-16,HOU,DEN
1774,2013-11-17,LAL,DET
1773,2013-11-17,SAC,MEM
1772,2013-11-17,TOR,POR
1767,2013-11-18,CHI,CHA
1766,2013-11-18,BKN,POR
1769,2013-11-18,DAL,PHI
1770,2013-11-18,UTA,GS
1771,2013-11-18,LAC,MEM
1768,2013-11-18,OKC,DEN
1765,2013-11-19,SAC,PHO
1764,2013-11-19,HOU,BOS
1763,2013-11-19,MIA,ATL
1762,2013-11-19,DET,NY
1761,2013-11-19,WAS,MIN
1748,2013-11-20,CHA,BKN
1749,2013-11-20,CLE,WAS
1750,2013-11-20,NY,IND
1751,2013-11-20,ORL,MIA
1752,2013-11-20,PHI,TOR
1754,2013-11-20,MIL,POR
1755,2013-11-20,MIN,LAC
1756,2013-11-20,NO,UTA
1757,2013-11-20,SA,BOS
1758,2013-11-20,PHO,SAC
1759,2013-11-20,DAL,HOU
1760,2013-11-20,GS,MEM
1753,2013-11-20,ATL,DET
1747,2013-11-21,DEN,CHI
1746,2013-11-21,OKC,LAC
1735,2013-11-22,CHA,PHO
1736,2013-11-22,PHI,MIL
1737,2013-11-22,TOR,WAS
1738,2013-11-22,BOS,IND
1741,2013-11-22,MIN,BKN
1740,2013-11-22,MEM,SA
1742,2013-11-22,NO,CLE
1743,2013-11-22,DAL,UTA
1744,2013-11-22,POR,CHI
1745,2013-11-22,LAL,GS
1739,2013-11-22,DET,ATL
1725,2013-11-23,LAC,SAC
1726,2013-11-23,IND,PHI
1728,2013-11-23,ATL,BOS
1727,2013-11-23,WAS,NY
1730,2013-11-23,HOU,MIN
1731,2013-11-23,MIL,CHA
1732,2013-11-23,SA,CLE
1733,2013-11-23,DEN,DAL
1734,2013-11-23,GS,POR
1729,2013-11-23,MIA,ORL
1724,2013-11-24,LAL,SAC
1723,2013-11-24,OKC,UTA
1722,2013-11-24,ORL,PHO
1721,2013-11-24,LAC,CHI
1720,2013-11-24,BKN,DET
1712,2013-11-25,IND,MIN
1711,2013-11-25,CHA,BOS
1713,2013-11-25,DET,MIL
1719,2013-11-25,POR,NY
1715,2013-11-25,MEM,HOU
1716,2013-11-25,DAL,DEN
1717,2013-11-25,SA,NO
1718,2013-11-25,UTA,CHI
1714,2013-11-25,MIA,PHO
1710,2013-11-26,NO,GS
1709,2013-11-26,ATL,ORL
1708,2013-11-26,WAS,LAL
1707,2013-11-26,TOR,BKN
1694,2013-11-27,CHA,IND
1695,2013-11-27,ORL,PHI
1696,2013-11-27,BOS,MEM
1697,2013-11-27,BKN,LAL
1698,2013-11-27,CLE,MIA
1700,2013-11-27,HOU,ATL
1701,2013-11-27,MIL,WAS
1702,2013-11-27,MIN,DEN
1703,2013-11-27,OKC,SA
1704,2013-11-27,DAL,GS
1705,2013-11-27,PHO,POR
1706,2013-11-27,LAC,NY
1699,2013-11-27,DET,CHI
1681,2013-11-29,CHA,MIL
1682,2013-11-29,ORL,SA
1683,2013-11-29,TOR,MIA
1684,2013-11-29,ATL,DAL
1685,2013-11-29,BOS,CLE
1688,2013-11-29,OKC,GS
1687,2013-11-29,HOU,BKN
1689,2013-11-29,IND,WAS
1690,2013-11-29,PHI,NO
1691,2013-11-29,DEN,NY
1692,2013-11-29,UTA,PHO
1693,2013-11-29,SAC,LAC
1686,2013-11-29,DET,LAL
1675,2013-11-30,CLE,CHI
1676,2013-11-30,MEM,BKN
1674,2013-11-30,WAS,ATL
1678,2013-11-30,SA,HOU
1679,2013-11-30,PHO,UTA
1680,2013-11-30,MIL,BOS
1677,2013-11-30,DAL,MIN
1673,2013-12-01,LAL,POR
1672,2013-12-01,NY,NO
1671,2013-12-01,OKC,MIN
1670,2013-12-01,MIA,CHA
1669,2013-12-01,SAC,GS
1668,2013-12-01,DET,PHI
1667,2013-12-01,LAC,IND
1666,2013-12-01,TOR,DEN
1662,2013-12-02,CHI,NO
1661,2013-12-02,WAS,ORL
1665,2013-12-02,POR,IND
1663,2013-12-02,SA,ATL
1664,2013-12-02,UTA,HOU
1660,2013-12-03,GS,TOR
1659,2013-12-03,SAC,OKC
1658,2013-12-03,DAL,CHA
1657,2013-12-03,MEM,PHO
1656,2013-12-03,MIA,DET
1655,2013-12-03,BKN,DEN
1654,2013-12-03,BOS,MIL
1653,2013-12-03,PHI,ORL
1646,2013-12-04,CLE,DEN
1647,2013-12-04,ATL,LAC
1650,2013-12-04,NO,DAL
1649,2013-12-04,MIL,DET
1651,2013-12-04,UTA,IND
1652,2013-12-04,POR,OKC
1648,2013-12-04,HOU,PHO
1645,2013-12-05,CHI,MIA
1644,2013-12-05,MEM,LAC
1643,2013-12-05,BKN,NY
1633,2013-12-06,CHA,PHI
1634,2013-12-06,WAS,MIL
1637,2013-12-06,NY,ORL
1635,2013-12-06,ATL,CLE
1639,2013-12-06,NO,OKC
1638,2013-12-06,HOU,GS
1642,2013-12-06,SAC,LAL
1636,2013-12-06,BOS,DEN
1641,2013-12-06,POR,UTA
1640,2013-12-06,PHO,TOR
1632,2013-12-07,POR,DAL
1625,2013-12-07,CLE,LAC
1626,2013-12-07,CHI,DET
1624,2013-12-07,PHI,DEN
1628,2013-12-07,MIN,MIA
1629,2013-12-07,MIL,BKN
1630,2013-12-07,SA,IND
1631,2013-12-07,UTA,SAC
1627,2013-12-07,MEM,GS
1623,2013-12-08,LAL,TOR
1621,2013-12-08,HOU,ORL
1620,2013-12-08,DET,MIA
1619,2013-12-08,NY,BOS
1622,2013-12-08,OKC,IND
1618,2013-12-09,SAC,DAL
1617,2013-12-09,UTA,POR
1616,2013-12-09,MEM,ORL
1615,2013-12-09,WAS,DEN
1614,2013-12-09,PHI,LAC
1613,2013-12-09,CHA,GS
1606,2013-12-10,IND,MIA
1605,2013-12-10,CLE,NY
1607,2013-12-10,TOR,SA
1612,2013-12-10,LAL,PHO
1609,2013-12-10,BKN,BOS
1610,2013-12-10,DET,MIN
1611,2013-12-10,CHI,MIL
1608,2013-12-10,ATL,OKC
1596,2013-12-11,CHA,ORL
1598,2013-12-11,MEM,OKC
1599,2013-12-11,MIL,SA
1597,2013-12-11,BOS,LAC
1601,2013-12-11,NO,DET
1602,2013-12-11,NY,CHI
1603,2013-12-11,SAC,UTA
1604,2013-12-11,GS,DAL
1600,2013-12-11,MIN,PHI
1595,2013-12-12,POR,HOU
1594,2013-12-12,BKN,LAC
1585,2013-12-13,BOS,NY
1582,2013-12-13,ORL,CLE
1583,2013-12-13,TOR,PHI
1584,2013-12-13,ATL,WAS
1586,2013-12-13,DET,BKN
1581,2013-12-13,IND,CHA
1588,2013-12-13,OKC,LAL
1589,2013-12-13,MIL,CHI
1590,2013-12-13,SA,MIN
1591,2013-12-13,DEN,UTA
1592,2013-12-13,PHO,SAC
1587,2013-12-13,NO,MEM
1593,2013-12-13,GS,HOU
1573,2013-12-14,CHA,LAL
1574,2013-12-14,WAS,LAC
1575,2013-12-14,MIA,CLE
1577,2013-12-14,CHI,TOR
1578,2013-12-14,PHI,POR
1579,2013-12-14,DAL,MIL
1580,2013-12-14,UTA,SA
1576,2013-12-14,NY,ATL
1567,2013-12-15,SAC,HOU
1568,2013-12-15,MEM,MIN
1571,2013-12-15,DEN,NO
1570,2013-12-15,OKC,ORL
1572,2013-12-15,PHO,GS
1569,2013-12-15,DET,POR
1566,2013-12-16,LAC,SA
1565,2013-12-16,CHI,ORL
1564,2013-12-16,NY,WAS
1563,2013-12-16,MIA,UTA
1562,2013-12-16,BKN,PHI
1561,2013-12-16,BOS,MIN
1560,2013-12-16,ATL,LAL
1559,2013-12-16,IND,DET
1554,2013-12-17,CHA,SAC
1558,2013-12-17,GS,NO
1556,2013-12-17,MEM,LAL
1555,2013-12-17,CLE,POR
1557,2013-12-17,DEN,OKC
1542,2013-12-18,MIA,IND
1543,2013-12-18,ORL,UTA
1544,2013-12-18,TOR,CHA
1546,2013-12-18,BOS,DET
1545,2013-12-18,ATL,SAC
1548,2013-12-18,MIL,NY
1549,2013-12-18,MIN,POR
1550,2013-12-18,DAL,MEM
1551,2013-12-18,PHO,SA
1552,2013-12-18,HOU,CHI
1553,2013-12-18,LAC,NO
1547,2013-12-18,BKN,WAS
1541,2013-12-19,GS,SA
1540,2013-12-19,OKC,CHI
1533,2013-12-20,CLE,MIL
1531,2013-12-20,PHI,BKN
1534,2013-12-20,DET,CHA
1532,2013-12-20,ATL,UTA
1536,2013-12-20,IND,HOU
1537,2013-12-20,DAL,TOR
1538,2013-12-20,DEN,PHO
1539,2013-12-20,LAL,MIN
1535,2013-12-20,MIA,SAC
1519,2013-12-21,NY,MEM
1520,2013-12-21,BOS,WAS
1521,2013-12-21,ORL,SAC
1523,2013-12-21,DET,HOU
1522,2013-12-21,CHA,UTA
1525,2013-12-21,MIL,PHI
1526,2013-12-21,SA,OKC
1527,2013-12-21,PHO,DAL
1528,2013-12-21,POR,NO
1529,2013-12-21,GS,LAL
1530,2013-12-21,LAC,DEN
1524,2013-12-21,CHI,CLE
1518,2013-12-22,LAC,MIN
1517,2013-12-22,OKC,TOR
1516,2013-12-22,IND,BOS
1505,2013-12-23,CHA,MIL
1506,2013-12-23,CLE,DET
1507,2013-12-23,ORL,NY
1508,2013-12-23,BKN,IND
1511,2013-12-23,MEM,UTA
1510,2013-12-23,HOU,DAL
1512,2013-12-23,SA,TOR
1513,2013-12-23,DEN,GS
1514,2013-12-23,PHO,LAL
1509,2013-12-23,MIA,ATL
1515,2013-12-23,SAC,NO
1501,2013-12-25,NY,OKC
1500,2013-12-25,BKN,CHI
1503,2013-12-25,SA,HOU
1504,2013-12-25,GS,LAC
1502,2013-12-25,LAL,MIA
1499,2013-12-26,POR,LAC
1498,2013-12-26,DAL,SA
1497,2013-12-26,HOU,MEM
1496,2013-12-26,CLE,ATL
1488,2013-12-27,ORL,DET
1487,2013-12-27,CHA,OKC
1489,2013-12-27,BKN,MIL
1495,2013-12-27,GS,PHO
1491,2013-12-27,MIN,WAS
1492,2013-12-27,NO,DEN
1493,2013-12-27,UTA,LAL
1494,2013-12-27,SAC,MIA
1490,2013-12-27,NY,TOR
1475,2013-12-28,BOS,CLE
1478,2013-12-28,WAS,DET
1477,2013-12-28,TOR,NY
1479,2013-12-28,ATL,CHA
1476,2013-12-28,IND,BKN
1481,2013-12-28,HOU,NO
1482,2013-12-28,MEM,DEN
1483,2013-12-28,MIL,MIN
1484,2013-12-28,PHO,PHI
1485,2013-12-28,POR,MIA
1486,2013-12-28,LAC,UTA
1480,2013-12-28,CHI,DAL
1474,2013-12-29,LAL,PHI
1473,2013-12-29,SA,SAC
1472,2013-12-29,OKC,HOU
1471,2013-12-29,ORL,ATL
1470,2013-12-29,CLE,GS
1463,2013-12-30,DET,WAS
1464,2013-12-30,MEM,CHI
1466,2013-12-30,NO,POR
1467,2013-12-30,DEN,MIA
1468,2013-12-30,UTA,CHA
1469,2013-12-30,LAC,PHO
1465,2013-12-30,MIN,DAL
1462,2013-12-31,LAL,MIL
1461,2013-12-31,OKC,POR
1460,2013-12-31,CHI,TOR
1459,2013-12-31,SA,BKN
1458,2013-12-31,HOU,SAC
1457,2013-12-31,ORL,GS
1456,2013-12-31,IND,CLE
1455,2013-12-31,BOS,ATL
1450,2014-01-01,WAS,DAL
1454,2014-01-01,LAC,CHA
1452,2014-01-01,MIN,NO
1451,2014-01-01,TOR,IND
1453,2014-01-01,DEN,PHI
1449,2014-01-02,SAC,PHI
1448,2014-01-02,POR,CHA
1447,2014-01-02,UTA,MIL
1446,2014-01-02,PHO,MEM
1445,2014-01-02,SA,NY
1444,2014-01-02,OKC,BKN
1443,2014-01-02,CHI,BOS
1442,2014-01-02,MIA,GS
1441,2014-01-02,CLE,ORL
1434,2014-01-03,WAS,TOR
1435,2014-01-03,ATL,GS
1440,2014-01-03,LAL,UTA
1437,2014-01-03,HOU,NY
1438,2014-01-03,DAL,LAC
1439,2014-01-03,DEN,MEM
1436,2014-01-03,BOS,NO
1426,2014-01-04,ORL,MIA
1425,2014-01-04,IND,NO
1428,2014-01-04,CHI,ATL
1427,2014-01-04,BKN,CLE
1433,2014-01-04,SAC,CHA
